09:31:28.866 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:17:27.827 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$3308c463] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:17:28.129 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:17:28.330 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:17:28.442 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:17:28.567 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:17:28.572 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:17:28.762 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:17:29.119 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:17:29.505 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:17:30.782 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
10:17:30.889 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
10:17:31.582 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Started DataReaderManagerServiceTest in 5.643 seconds (JVM running for 7.101)
10:17:31.699 [main] INFO  c.h.h.s.DataReaderManagerService - get data. jobName=JobName_4 searchKey=N_3
10:17:37.937 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA,CB,CC,CD,CE,CF,CG FROM data_1 WHERE Name = 'N_3'
10:17:40.660 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - read data more than 1, return first. data=[{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"},{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"}]
10:17:44.517 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA2,CB2,CC2,CD2,CE2,CF2,CG2,CH2 FROM data_2 WHERE Name = 'N_3'
10:17:46.280 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - read data more than 1, return first. data=[{"Name":"N_3","CA2":"D_CA2","CB2":"D_CB2","CC2":"D_CC2","CD2":"D_CD2","CE2":"D_CE2","CF2":"D_CF2","CG2":"D_CG2","CH2":"D_CH2"}]
10:18:07.322 [Thread-2] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
10:18:07.324 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:18:07.328 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:18:07.330 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:18:42.946 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:18:42.954 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:18:42.955 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: DataReaderManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:18:43.153 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.DataReaderApplication for test class com.huishuo.hdata.service.DataReaderManagerServiceTest
10:18:43.297 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:18:43.316 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@495fac5f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@76012793, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@635572a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@79d94571, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4dd02341, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3212a8d7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7a1a3478, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@495b0487, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@55dfcc6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@222eb8aa, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@93cf163, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1852a3ff]
10:18:43.704 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Starting DataReaderManagerServiceTest on lixiaobai with PID 20784 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\datareader)
10:18:43.705 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - No active profile set, falling back to default profiles: default
10:18:44.650 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:18:44.692 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 30ms. Found 0 repository interfaces.
10:18:45.336 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$90e0f28] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:18:45.843 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:18:46.124 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:18:46.290 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:18:46.461 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:18:46.465 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:18:46.729 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:18:47.205 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:18:47.672 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:18:49.301 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
10:18:49.458 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
10:18:50.388 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Started DataReaderManagerServiceTest in 7.018 seconds (JVM running for 8.394)
10:18:50.510 [main] INFO  c.h.h.s.DataReaderManagerService - get data. jobName=JobName_4 searchKey=N_3
10:18:59.154 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA,CB,CC,CD,CE,CF,CG FROM data_1 WHERE Name = 'N_3'
10:19:01.199 [main] ERROR c.h.h.e.s.JDBCDataSourceReader - read data more than 1, return first. data=[{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"},{"Name":"N_3","CA":"D_CA","CB":"D_CB","CC":"D_CC","CD":"D_CD","CE":"D_CE","CF":"D_CF","CG":"D_CG"}]
10:19:04.563 [main] INFO  c.h.h.e.s.JDBCDataSourceReader - reader sql. sql=SELECT Name,CA2,CB2,CC2,CD2,CE2,CF2,CG2,CH2 FROM data_2 WHERE Name = 'N_3'
10:20:14.051 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=57s337ms486µs731ns).
10:20:14.062 [Thread-2] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
10:20:14.064 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:20:14.066 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:20:14.069 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:20:17.282 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest], using SpringBootContextLoader
10:20:17.294 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:20:17.296 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.DataReaderManagerServiceTest]: DataReaderManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:20:17.522 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.DataReaderApplication for test class com.huishuo.hdata.service.DataReaderManagerServiceTest
10:20:17.666 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:20:17.684 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@495fac5f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@76012793, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@635572a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@79d94571, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4dd02341, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3212a8d7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7a1a3478, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@495b0487, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@55dfcc6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@222eb8aa, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@93cf163, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1852a3ff]
10:20:18.078 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - Starting DataReaderManagerServiceTest on lixiaobai with PID 12248 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\datareader)
10:20:18.078 [main] INFO  c.h.h.s.DataReaderManagerServiceTest - No active profile set, falling back to default profiles: default
10:20:19.028 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:20:19.070 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28ms. Found 0 repository interfaces.
10:20:19.557 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$7f460b5d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:20:19.875 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:20:20.082 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:20:20.191 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
