14:52:55.187 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:52:11.495 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5b12b668, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1165b38, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4c12331b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7586beff, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3b69e7d1, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@815b41f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5542c4ed, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1573f9fc, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6150c3ec]
15:52:12.101 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 10568 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:52:12.102 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:52:12.650 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.058 seconds (JVM running for 2.25)
15:52:12.908 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\tmp\Job_2.xml
15:53:16.108 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:53:16.117 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:53:16.118 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:53:16.287 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:53:16.451 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:53:16.465 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5b12b668, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1165b38, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4c12331b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7586beff, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3b69e7d1, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@815b41f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5542c4ed, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1573f9fc, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6150c3ec]
15:53:16.950 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 26148 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:53:16.950 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:53:17.433 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 0.895 seconds (JVM running for 2.01)
15:53:17.668 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\tmp\job_3.xml
15:53:43.886 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:53:43.898 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:53:43.900 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:53:44.148 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:53:44.324 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:53:44.342 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:53:44.788 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 27080 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:53:44.789 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:53:45.371 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 0.928 seconds (JVM running for 2.315)
15:54:14.500 [main] INFO  com.huishuo.hdata.util.FileTool - file is exists, cover file. file=C:\tmp\job_3.xml
15:56:18.212 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:56:18.221 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:56:18.222 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:56:18.457 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:56:18.640 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:56:18.657 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:56:19.105 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 22944 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:56:19.106 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:56:19.752 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.016 seconds (JVM running for 2.431)
15:57:25.596 [main] INFO  com.huishuo.hdata.util.FileTool - file is exists, cover file. file=C:\tmp\job_3.xml
15:58:10.823 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:58:10.833 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:58:10.834 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:58:11.077 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:58:11.261 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:58:11.284 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:58:11.813 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 25656 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:58:11.814 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:58:12.429 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.043 seconds (JVM running for 2.483)
15:58:20.670 [main] INFO  com.huishuo.hdata.util.FileTool - file is exists, cover file. file=C:\tmp\Job_2.xml
15:58:30.940 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:58:30.951 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:58:30.953 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:58:31.218 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:58:31.417 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:58:31.435 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:58:31.954 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 27456 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:58:31.955 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:58:32.619 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.084 seconds (JVM running for 2.552)
15:58:35.704 [main] INFO  com.huishuo.hdata.util.FileTool - file is exists, cover file. file=C:\tmp\Job_2.xml
15:58:49.447 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:58:49.457 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:58:49.458 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:58:49.712 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:58:49.921 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:58:49.939 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:58:50.431 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 10600 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:58:50.431 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:58:51.083 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.063 seconds (JVM running for 2.558)
15:59:55.350 [main] INFO  com.huishuo.hdata.util.FileTool - file is exists, cover file. file=C:\tmp\job_3.xml
16:02:16.897 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
16:02:16.907 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
16:02:16.909 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
16:02:17.219 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
16:02:17.473 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
16:02:17.496 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
16:02:18.046 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 19756 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
16:02:18.047 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
16:02:18.669 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.062 seconds (JVM running for 2.721)
16:02:20.939 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\tmp\Job_2.xml
16:02:54.291 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
16:02:54.298 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
16:02:54.299 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
16:02:54.467 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
16:02:54.644 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
16:02:54.656 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5b12b668, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1165b38, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4c12331b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7586beff, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3b69e7d1, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@815b41f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5542c4ed, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1573f9fc, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6150c3ec]
16:02:55.288 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 16924 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
16:02:55.289 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
16:02:55.879 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.137 seconds (JVM running for 2.33)
16:02:56.157 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\tmp\Job_2.xml
